Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
SP-TPC-TPC0054-5060-WH-L,All Products,,Trump-Pence 2020 Long Sleeve Tee - White,Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-2,https://cdn.shopify.com/s/files/1/1427/9954/products/TP2020-Wh-LS-F.png?v=1573312721,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5060-WH-XL,All Products,,Trump-Pence 2020 Long Sleeve Tee - White,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-2,https://cdn.shopify.com/s/files/1/1427/9954/products/TP2020-Wh-LS-F.png?v=1573312721,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5060-WH-2X,All Products,,Trump-Pence 2020 Long Sleeve Tee - White,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-2,https://cdn.shopify.com/s/files/1/1427/9954/products/TP2020-Wh-LS-F.png?v=1573312721,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5060-WH-3X,All Products,,Trump-Pence 2020 Long Sleeve Tee - White,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-2,https://cdn.shopify.com/s/files/1/1427/9954/products/TP2020-Wh-LS-F.png?v=1573312721,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0056-5040-BK-S,All Products,,Trump-Pence 2020 Tee - Black,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-black-3,https://cdn.shopify.com/s/files/1/1427/9954/products/Off-Bk-F.png?v=1573314307,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0056-5040-BK-M,All Products,,Trump-Pence 2020 Tee - Black,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-black-3,https://cdn.shopify.com/s/files/1/1427/9954/products/Off-Bk-F.png?v=1573314307,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0056-5040-BK-L,All Products,,Trump-Pence 2020 Tee - Black,Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-black-3,https://cdn.shopify.com/s/files/1/1427/9954/products/Off-Bk-F.png?v=1573314307,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0056-5040-BK-XL,All Products,,Trump-Pence 2020 Tee - Black,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-black-3,https://cdn.shopify.com/s/files/1/1427/9954/products/Off-Bk-F.png?v=1573314307,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0056-5040-BK-2X,All Products,,Trump-Pence 2020 Tee - Black,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-black-3,https://cdn.shopify.com/s/files/1/1427/9954/products/Off-Bk-F.png?v=1573314307,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0056-5040-BK-3X,All Products,,Trump-Pence 2020 Tee - Black,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-black-3,https://cdn.shopify.com/s/files/1/1427/9954/products/Off-Bk-F.png?v=1573314307,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5040-DKASH-S,All Products,,Trump-Pence 2020 Tee - Grey,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-grey-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0877-Edit-Edit_7282af8b-0d0f-46f0-99c1-779e93805325.jpg?v=1573313534,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey <span>(90% cotton/10% Poly)</span> construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5040-DKASH-M,All Products,,Trump-Pence 2020 Tee - Grey,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-grey-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0877-Edit-Edit_7282af8b-0d0f-46f0-99c1-779e93805325.jpg?v=1573313534,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey <span>(90% cotton/10% Poly)</span> construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5040-DKASH-L,All Products,,Trump-Pence 2020 Tee - Grey,Large,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-grey-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0877-Edit-Edit_7282af8b-0d0f-46f0-99c1-779e93805325.jpg?v=1573313534,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey <span>(90% cotton/10% Poly)</span> construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5040-DKASH-XL,All Products,,Trump-Pence 2020 Tee - Grey,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-grey-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0877-Edit-Edit_7282af8b-0d0f-46f0-99c1-779e93805325.jpg?v=1573313534,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey <span>(90% cotton/10% Poly)</span> construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5040-DKASH-2X,All Products,,Trump-Pence 2020 Tee - Grey,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-grey-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0877-Edit-Edit_7282af8b-0d0f-46f0-99c1-779e93805325.jpg?v=1573313534,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey <span>(90% cotton/10% Poly)</span> construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5040-DKASH-3X,All Products,,Trump-Pence 2020 Tee - Grey,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-grey-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0877-Edit-Edit_7282af8b-0d0f-46f0-99c1-779e93805325.jpg?v=1573313534,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey <span>(90% cotton/10% Poly)</span> construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0055-5000-NV-S,All Products,,Trump-Pence 2020 Tee - Navy,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-navy-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0753-Edit-Edit_894294dc-7e71-4811-b703-95435e82fffc.jpg?v=1573314126,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0055-5000-NV-M,All Products,,Trump-Pence 2020 Tee - Navy,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-navy-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0753-Edit-Edit_894294dc-7e71-4811-b703-95435e82fffc.jpg?v=1573314126,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0055-5000-NV-L,All Products,,Trump-Pence 2020 Tee - Navy,Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-navy-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0753-Edit-Edit_894294dc-7e71-4811-b703-95435e82fffc.jpg?v=1573314126,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0055-5000-NV-XL,All Products,,Trump-Pence 2020 Tee - Navy,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-navy-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0753-Edit-Edit_894294dc-7e71-4811-b703-95435e82fffc.jpg?v=1573314126,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0055-5000-NV-2X,All Products,,Trump-Pence 2020 Tee - Navy,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-navy-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0753-Edit-Edit_894294dc-7e71-4811-b703-95435e82fffc.jpg?v=1573314126,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0055-5000-NV-3X,All Products,,Trump-Pence 2020 Tee - Navy,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-navy-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_0753-Edit-Edit_894294dc-7e71-4811-b703-95435e82fffc.jpg?v=1573314126,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5040-WH-S,All Products,,Trump-Pence 2020 Tee - White,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1235-Edit-Edit.jpg?v=1573313139,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5040-WH-M,All Products,,Trump-Pence 2020 Tee - White,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1235-Edit-Edit.jpg?v=1573313139,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5040-WH-L,All Products,,Trump-Pence 2020 Tee - White,Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1235-Edit-Edit.jpg?v=1573313139,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5040-WH-XL,All Products,,Trump-Pence 2020 Tee - White,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1235-Edit-Edit.jpg?v=1573313139,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5040-WH-2X,All Products,,Trump-Pence 2020 Tee - White,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1235-Edit-Edit.jpg?v=1573313139,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0054-5040-WH-3X,All Products,,Trump-Pence 2020 Tee - White,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1235-Edit-Edit.jpg?v=1573313139,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-OTP45-GY-SM,All Products,,Trump-Pence 45 Tee - Grey,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey,https://cdn.shopify.com/s/files/1/1427/9954/products/Gray-TP45.jpg?v=1516819820,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-MD,All Products,,Trump-Pence 45 Tee - Grey,Medium,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey,https://cdn.shopify.com/s/files/1/1427/9954/products/Gray-TP45.jpg?v=1516819820,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-LG,All Products,,Trump-Pence 45 Tee - Grey,Large,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey,https://cdn.shopify.com/s/files/1/1427/9954/products/Gray-TP45.jpg?v=1516819820,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-XL,All Products,,Trump-Pence 45 Tee - Grey,X-Large,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey,https://cdn.shopify.com/s/files/1/1427/9954/products/Gray-TP45.jpg?v=1516819820,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-2X,All Products,,Trump-Pence 45 Tee - Grey,2XL,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey,https://cdn.shopify.com/s/files/1/1427/9954/products/Gray-TP45.jpg?v=1516819820,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-3X,All Products,,Trump-Pence 45 Tee - Grey,3XL,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey,https://cdn.shopify.com/s/files/1/1427/9954/products/Gray-TP45.jpg?v=1516819820,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-SM,All Products,,Trump-Pence 45 Tee - Grey,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TP45-Gray_d896d05a-d58a-481d-ad70-cd7a5be8a804.jpg?v=1533663402,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-MD,All Products,,Trump-Pence 45 Tee - Grey,Medium,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TP45-Gray_d896d05a-d58a-481d-ad70-cd7a5be8a804.jpg?v=1533663402,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-LG,All Products,,Trump-Pence 45 Tee - Grey,Large,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TP45-Gray_d896d05a-d58a-481d-ad70-cd7a5be8a804.jpg?v=1533663402,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-XL,All Products,,Trump-Pence 45 Tee - Grey,X-Large,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TP45-Gray_d896d05a-d58a-481d-ad70-cd7a5be8a804.jpg?v=1533663402,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-2X,All Products,,Trump-Pence 45 Tee - Grey,2XL,30.00,No,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TP45-Gray_d896d05a-d58a-481d-ad70-cd7a5be8a804.jpg?v=1533663402,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-GY-3X,All Products,,Trump-Pence 45 Tee - Grey,3XL,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-grey-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TP45-Gray_d896d05a-d58a-481d-ad70-cd7a5be8a804.jpg?v=1533663402,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-WH-S,All Products,,Trump-Pence 45 Tee - White,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/OTP45-WH.jpg?v=1571932309,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-WH-M,All Products,,Trump-Pence 45 Tee - White,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/OTP45-WH.jpg?v=1571932309,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-WH-L,All Products,,Trump-Pence 45 Tee - White,Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/OTP45-WH.jpg?v=1571932309,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-WH-XL,All Products,,Trump-Pence 45 Tee - White,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/OTP45-WH.jpg?v=1571932309,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-WH-2X,All Products,,Trump-Pence 45 Tee - White,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/OTP45-WH.jpg?v=1571932309,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
DTC-OTP45-WH-3X,All Products,,Trump-Pence 45 Tee - White,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-45-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/OTP45-WH.jpg?v=1571932309,"<p>Show your support of the 45th President in comfort and style.</p>
<p>• Fine Jersey (90% Cotton/10% Poly) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
EMB-TPC-TPC0061-1342-WH-S,All Products,,Trump-Pence KAG Men's Dry Wicking Polo - White,Small,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-kag-mens-dry-wicking-polo-white,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3451-Edit.jpg?v=1573314747,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0061-1342-WH-M,All Products,,Trump-Pence KAG Men's Dry Wicking Polo - White,Medium,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-kag-mens-dry-wicking-polo-white,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3451-Edit.jpg?v=1573314747,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0061-1342-WH-L,All Products,,Trump-Pence KAG Men's Dry Wicking Polo - White,Large,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-kag-mens-dry-wicking-polo-white,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3451-Edit.jpg?v=1573314747,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0061-1342-WH-XL,All Products,,Trump-Pence KAG Men's Dry Wicking Polo - White,X-Large,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-kag-mens-dry-wicking-polo-white,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3451-Edit.jpg?v=1573314747,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0061-1342-WH-2X,All Products,,Trump-Pence KAG Men's Dry Wicking Polo - White,2XL,52.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-kag-mens-dry-wicking-polo-white,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3451-Edit.jpg?v=1573314747,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0061-1342-WH-3X,All Products,,Trump-Pence KAG Men's Dry Wicking Polo - White,3XL,55.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-kag-mens-dry-wicking-polo-white,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3451-Edit.jpg?v=1573314747,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-234-RD-S,All Products,,Trump-Pence KAG Women's Dry Wicking Polo - Red,Small,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-womens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3658-Edit.jpg?v=1573314825,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-234-RD-M,All Products,,Trump-Pence KAG Women's Dry Wicking Polo - Red,Medium,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-womens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3658-Edit.jpg?v=1573314825,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
